,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
140,6.7674133994561595e-12,-1.0,-1.0,96.0,0.0,0.0,147483002929152.0,0.0,0.0,147483002929152.0,0.0,0.0,1.4623292648124312e+21,0.0,0.0,0.0,0.0,0.0
141,6.7450318648680285e-12,-1.0,-1.0,96.0,0.0,0.0,147483002929152.0,0.0,0.0,147483002929152.0,0.0,0.0,1.4623292648124312e+21,0.0,0.0,0.0,0.0,0.0
142,6.752213733420459e-12,-1.0,-1.0,96.0,0.0,0.0,147483002929152.0,0.0,0.0,147483002929152.0,0.0,0.0,1.4623292648124312e+21,0.0,0.0,0.0,0.0,0.0
143,6.753069452997559e-12,-1.0,-1.0,97.0,0.0,0.0,147483002929152.0,0.0,0.0,147483002929152.0,0.0,0.0,1.4623292648124312e+21,0.0,0.0,0.0,0.0,0.0
144,1.5983793632340983e-11,-1.0,-1.0,97.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
145,1.5986434954838664e-11,-1.0,-1.0,97.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
146,1.5999396985969266e-11,-1.0,-1.0,98.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
147,1.5982200701487652e-11,-1.0,-1.0,97.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
148,1.5989561793860394e-11,-1.0,-1.0,97.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
149,1.6000921133167172e-11,-1.0,-1.0,98.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
150,1.9821827885714147e-10,-1.0,-1.0,95.0,0.0,0.0,4415614877696.0,0.0,0.0,4415614877696.0,0.0,0.0,7.575634194205318e+18,0.0,0.0,0.0,0.0,0.0
151,1.985531344213496e-10,-1.0,-1.0,94.0,0.0,0.0,4415614877696.0,0.0,0.0,4415614877696.0,0.0,0.0,7.575634194205318e+18,0.0,0.0,0.0,0.0,0.0
152,1.986196662379085e-10,-1.0,-1.0,95.0,0.0,0.0,4415614877696.0,0.0,0.0,4415614877696.0,0.0,0.0,7.575634194205318e+18,0.0,0.0,0.0,0.0,0.0
153,3.452945291877048e-10,-1.0,-1.0,93.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
154,3.4581189002890217e-10,-1.0,-1.0,92.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
155,3.4594915822914684e-10,-1.0,-1.0,93.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
156,3.445864440211261e-10,-1.0,-1.0,91.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
157,3.4486738976171245e-10,-1.0,-1.0,90.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
158,3.4524110606324193e-10,-1.0,-1.0,91.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
159,8.143366191166884e-10,-1.0,-1.0,93.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
160,8.145384412720111e-10,-1.0,-1.0,92.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
161,8.155052288511847e-10,-1.0,-1.0,93.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
162,8.138928770554382e-10,-1.0,-1.0,93.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
163,8.144999255531641e-10,-1.0,-1.0,92.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
164,8.156612144977326e-10,-1.0,-1.0,93.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
165,8.965494399395606e-11,-1.0,-1.0,97.0,0.0,0.0,9912000184320.0,0.0,0.0,9912000184320.0,0.0,0.0,2.5478518172674937e+19,0.0,0.0,0.0,0.0,0.0
166,8.975908617913798e-11,-1.0,-1.0,96.0,0.0,0.0,9912000184320.0,0.0,0.0,9912000184320.0,0.0,0.0,2.5478518172674937e+19,0.0,0.0,0.0,0.0,0.0
167,8.976497889098266e-11,-1.0,-1.0,97.0,0.0,0.0,9912000184320.0,0.0,0.0,9912000184320.0,0.0,0.0,2.5478518172674937e+19,0.0,0.0,0.0,0.0,0.0
168,1.5621827239882117e-10,-1.0,-1.0,94.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
169,1.5640754622028008e-10,-1.0,-1.0,93.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
170,1.5633886340345775e-10,-1.0,-1.0,94.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
171,1.5591219115885633e-10,-1.0,-1.0,91.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
172,1.5606094895550898e-10,-1.0,-1.0,90.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
173,1.5617013853484307e-10,-1.0,-1.0,91.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
174,3.682141238084746e-10,-1.0,-1.0,93.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
175,3.683503008765714e-10,-1.0,-1.0,92.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
176,3.684626736232041e-10,-1.0,-1.0,93.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
177,3.6818791691401313e-10,-1.0,-1.0,93.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
178,3.6840072463031185e-10,-1.0,-1.0,92.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
179,3.685179785121952e-10,-1.0,-1.0,93.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
180,3.860577035644094e-12,-1.0,-1.0,99.0,0.0,0.0,268642503622656.0,0.0,0.0,268642503622656.0,0.0,0.0,3.594961991502167e+21,0.0,0.0,0.0,0.0,0.0
181,3.864619327905052e-12,-1.0,-1.0,98.0,0.0,0.0,268642503622656.0,0.0,0.0,268642503622656.0,0.0,0.0,3.594961991502167e+21,0.0,0.0,0.0,0.0,0.0
182,3.866603612694581e-12,-1.0,-1.0,99.0,0.0,0.0,268642503622656.0,0.0,0.0,268642503622656.0,0.0,0.0,3.594961991502167e+21,0.0,0.0,0.0,0.0,0.0
183,6.756449588452327e-12,-1.0,-1.0,95.0,0.0,0.0,147483002929152.0,0.0,0.0,147483002929152.0,0.0,0.0,1.4623292648124312e+21,0.0,0.0,0.0,0.0,0.0
184,6.762823765777398e-12,-1.0,-1.0,95.0,0.0,0.0,147483002929152.0,0.0,0.0,147483002929152.0,0.0,0.0,1.4623292648124312e+21,0.0,0.0,0.0,0.0,0.0
185,6.767433162500788e-12,-1.0,-1.0,96.0,0.0,0.0,147483002929152.0,0.0,0.0,147483002929152.0,0.0,0.0,1.4623292648124312e+21,0.0,0.0,0.0,0.0,0.0
186,6.745523441586556e-12,-1.0,-1.0,96.0,0.0,0.0,147483002929152.0,0.0,0.0,147483002929152.0,0.0,0.0,1.4623292648124312e+21,0.0,0.0,0.0,0.0,0.0
187,6.75256231402502e-12,-1.0,-1.0,96.0,0.0,0.0,147483002929152.0,0.0,0.0,147483002929152.0,0.0,0.0,1.4623292648124312e+21,0.0,0.0,0.0,0.0,0.0
188,6.751562001099642e-12,-1.0,-1.0,97.0,0.0,0.0,147483002929152.0,0.0,0.0,147483002929152.0,0.0,0.0,1.4623292648124312e+21,0.0,0.0,0.0,0.0,0.0
189,1.5983124284835928e-11,-1.0,-1.0,97.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
190,1.5985280513645615e-11,-1.0,-1.0,98.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
191,1.599676624523954e-11,-1.0,-1.0,98.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
192,1.598207251570972e-11,-1.0,-1.0,97.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
193,1.5985785095437916e-11,-1.0,-1.0,97.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
194,1.5999682108762922e-11,-1.0,-1.0,98.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
195,1.9829953459408184e-10,-1.0,-1.0,94.0,0.0,0.0,4415614877696.0,0.0,0.0,4415614877696.0,0.0,0.0,7.575634194205318e+18,0.0,0.0,0.0,0.0,0.0
196,1.9859155580536652e-10,-1.0,-1.0,93.0,0.0,0.0,4415614877696.0,0.0,0.0,4415614877696.0,0.0,0.0,7.575634194205318e+18,0.0,0.0,0.0,0.0,0.0
197,1.9857318717229035e-10,-1.0,-1.0,94.0,0.0,0.0,4415614877696.0,0.0,0.0,4415614877696.0,0.0,0.0,7.575634194205318e+18,0.0,0.0,0.0,0.0,0.0
198,3.4537830574498693e-10,-1.0,-1.0,92.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
199,3.4578318168084214e-10,-1.0,-1.0,91.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
200,3.4591258272396734e-10,-1.0,-1.0,92.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
201,3.445574325341558e-10,-1.0,-1.0,90.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
202,3.448957517269461e-10,-1.0,-1.0,89.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
203,3.4523947561026617e-10,-1.0,-1.0,90.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
204,8.143173993194198e-10,-1.0,-1.0,92.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
205,8.147954621016683e-10,-1.0,-1.0,92.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
206,8.155902949967983e-10,-1.0,-1.0,92.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
207,8.141070490258333e-10,-1.0,-1.0,92.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
208,8.148874224772843e-10,-1.0,-1.0,91.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
209,8.157255439191606e-10,-1.0,-1.0,92.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
210,8.966131926527083e-11,-1.0,-1.0,96.0,0.0,0.0,9912000184320.0,0.0,0.0,9912000184320.0,0.0,0.0,2.5478518172674937e+19,0.0,0.0,0.0,0.0,0.0
211,8.977064729262797e-11,-1.0,-1.0,95.0,0.0,0.0,9912000184320.0,0.0,0.0,9912000184320.0,0.0,0.0,2.5478518172674937e+19,0.0,0.0,0.0,0.0,0.0
212,8.97897619154337e-11,-1.0,-1.0,96.0,0.0,0.0,9912000184320.0,0.0,0.0,9912000184320.0,0.0,0.0,2.5478518172674937e+19,0.0,0.0,0.0,0.0,0.0
213,1.5622147118425873e-10,-1.0,-1.0,93.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
214,1.5640252530564182e-10,-1.0,-1.0,92.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
215,1.5636513485208195e-10,-1.0,-1.0,93.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
216,1.5590586623772544e-10,-1.0,-1.0,90.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
217,1.5606280396021074e-10,-1.0,-1.0,89.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
218,1.562045214205053e-10,-1.0,-1.0,90.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
219,3.682369541316052e-10,-1.0,-1.0,92.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
220,3.68417671564965e-10,-1.0,-1.0,92.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
221,3.686028175748029e-10,-1.0,-1.0,92.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
222,3.68153673897892e-10,-1.0,-1.0,92.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
223,3.684410023879511e-10,-1.0,-1.0,91.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
224,3.686404225538263e-10,-1.0,-1.0,92.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
225,3.860631936403526e-12,-1.0,-1.0,99.0,0.0,0.0,268642503622656.0,0.0,0.0,268642503622656.0,0.0,0.0,3.594961991502167e+21,0.0,0.0,0.0,0.0,0.0
226,3.864662093402324e-12,-1.0,-1.0,98.0,0.0,0.0,268642503622656.0,0.0,0.0,268642503622656.0,0.0,0.0,3.594961991502167e+21,0.0,0.0,0.0,0.0,0.0
227,3.866633563370709e-12,-1.0,-1.0,99.0,0.0,0.0,268642503622656.0,0.0,0.0,268642503622656.0,0.0,0.0,3.594961991502167e+21,0.0,0.0,0.0,0.0,0.0
228,6.756225041107254e-12,-1.0,-1.0,95.0,0.0,0.0,147483002929152.0,0.0,0.0,147483002929152.0,0.0,0.0,1.4623292648124312e+21,0.0,0.0,0.0,0.0,0.0
229,6.762758148619314e-12,-1.0,-1.0,95.0,0.0,0.0,147483002929152.0,0.0,0.0,147483002929152.0,0.0,0.0,1.4623292648124312e+21,0.0,0.0,0.0,0.0,0.0
230,6.7673294707853695e-12,-1.0,-1.0,96.0,0.0,0.0,147483002929152.0,0.0,0.0,147483002929152.0,0.0,0.0,1.4623292648124312e+21,0.0,0.0,0.0,0.0,0.0
231,6.74554649994293e-12,-1.0,-1.0,95.0,0.0,0.0,147483002929152.0,0.0,0.0,147483002929152.0,0.0,0.0,1.4623292648124312e+21,0.0,0.0,0.0,0.0,0.0
232,6.752594845247915e-12,-1.0,-1.0,95.0,0.0,0.0,147483002929152.0,0.0,0.0,147483002929152.0,0.0,0.0,1.4623292648124312e+21,0.0,0.0,0.0,0.0,0.0
233,6.751582122270273e-12,-1.0,-1.0,96.0,0.0,0.0,147483002929152.0,0.0,0.0,147483002929152.0,0.0,0.0,1.4623292648124312e+21,0.0,0.0,0.0,0.0,0.0
234,1.598298667649549e-11,-1.0,-1.0,96.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
235,1.5985132004538106e-11,-1.0,-1.0,96.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
236,1.599666297975948e-11,-1.0,-1.0,97.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
237,1.598218426383542e-11,-1.0,-1.0,96.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
238,1.59859633644927e-11,-1.0,-1.0,96.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
239,1.5999618203884278e-11,-1.0,-1.0,97.0,0.0,0.0,60299499536384.0,0.0,0.0,60299499536384.0,0.0,0.0,3.822986595219383e+20,0.0,0.0,0.0,0.0,0.0
240,1.982972773538205e-10,-1.0,-1.0,95.0,0.0,0.0,4415614877696.0,0.0,0.0,4415614877696.0,0.0,0.0,7.575634194205318e+18,0.0,0.0,0.0,0.0,0.0
241,1.985891172864097e-10,-1.0,-1.0,94.0,0.0,0.0,4415614877696.0,0.0,0.0,4415614877696.0,0.0,0.0,7.575634194205318e+18,0.0,0.0,0.0,0.0,0.0
242,1.9857448058044628e-10,-1.0,-1.0,95.0,0.0,0.0,4415614877696.0,0.0,0.0,4415614877696.0,0.0,0.0,7.575634194205318e+18,0.0,0.0,0.0,0.0,0.0
243,3.453824499857961e-10,-1.0,-1.0,93.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
244,3.4578842078883246e-10,-1.0,-1.0,92.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
245,3.4591678826645267e-10,-1.0,-1.0,93.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
246,3.445717725109133e-10,-1.0,-1.0,91.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
247,3.449082230470766e-10,-1.0,-1.0,90.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
248,3.4524965712158156e-10,-1.0,-1.0,91.0,0.0,0.0,2424689917952.0,0.0,0.0,2424689917952.0,0.0,0.0,3.0825953835072543e+18,0.0,0.0,0.0,0.0,0.0
249,8.143138546354227e-10,-1.0,-1.0,93.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
250,8.14794972347163e-10,-1.0,-1.0,92.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
251,8.15608566144018e-10,-1.0,-1.0,93.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
252,8.141141832699656e-10,-1.0,-1.0,93.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
253,8.148918828408289e-10,-1.0,-1.0,92.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
254,8.157108765470633e-10,-1.0,-1.0,93.0,0.0,0.0,989934977024.0,0.0,0.0,989934977024.0,0.0,0.0,8.041595384856276e+17,0.0,0.0,0.0,0.0,0.0
255,8.966180570176782e-11,-1.0,-1.0,97.0,0.0,0.0,9912000184320.0,0.0,0.0,9912000184320.0,0.0,0.0,2.5478518172674937e+19,0.0,0.0,0.0,0.0,0.0
256,8.976930770054523e-11,-1.0,-1.0,96.0,0.0,0.0,9912000184320.0,0.0,0.0,9912000184320.0,0.0,0.0,2.5478518172674937e+19,0.0,0.0,0.0,0.0,0.0
257,8.979000036112808e-11,-1.0,-1.0,97.0,0.0,0.0,9912000184320.0,0.0,0.0,9912000184320.0,0.0,0.0,2.5478518172674937e+19,0.0,0.0,0.0,0.0,0.0
258,1.5621629844561396e-10,-1.0,-1.0,94.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
259,1.563957735157321e-10,-1.0,-1.0,93.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
260,1.5635701236186324e-10,-1.0,-1.0,94.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
261,1.5590877501112905e-10,-1.0,-1.0,90.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
262,1.5606578310203545e-10,-1.0,-1.0,89.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
263,1.5620915001189202e-10,-1.0,-1.0,90.0,0.0,0.0,5442249949184.0,0.0,0.0,5442249949184.0,0.0,0.0,1.0365731128266881e+19,0.0,0.0,0.0,0.0,0.0
264,3.682365576511223e-10,-1.0,-1.0,92.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
265,3.6841444985017887e-10,-1.0,-1.0,91.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
266,3.685984577371511e-10,-1.0,-1.0,92.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
267,3.6814197553137927e-10,-1.0,-1.0,92.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
268,3.6843590526603005e-10,-1.0,-1.0,91.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
269,3.6863129627288396e-10,-1.0,-1.0,92.0,0.0,0.0,2223405006848.0,0.0,0.0,2223405006848.0,0.0,0.0,2.7068244000690186e+18,0.0,0.0,0.0,0.0,0.0
270,6.812563656232926e-13,-1.0,-1.0,102.0,0.0,0.0,1627389952000000.0,0.0,0.0,1627389952000000.0,0.0,0.0,5.360060096916652e+22,0.0,0.0,0.0,0.0,0.0
271,6.818145024246441e-13,-1.0,-1.0,101.0,0.0,0.0,1627389952000000.0,0.0,0.0,1627389952000000.0,0.0,0.0,5.360060096916652e+22,0.0,0.0,0.0,0.0,0.0
272,6.819256334372181e-13,-1.0,-1.0,102.0,0.0,0.0,1627389952000000.0,0.0,0.0,1627389952000000.0,0.0,0.0,5.360060096916652e+22,0.0,0.0,0.0,0.0,0.0
273,1.1946157778965143e-12,-1.0,-1.0,98.0,0.0,0.0,893345010286592.0,0.0,0.0,893345010286592.0,0.0,0.0,2.180022810146096e+22,0.0,0.0,0.0,0.0,0.0
274,1.1956580677410025e-12,-1.0,-1.0,97.0,0.0,0.0,893345010286592.0,0.0,0.0,893345010286592.0,0.0,0.0,2.180022810146096e+22,0.0,0.0,0.0,0.0,0.0
275,1.1961672427764417e-12,-1.0,-1.0,98.0,0.0,0.0,893345010286592.0,0.0,0.0,893345010286592.0,0.0,0.0,2.180022810146096e+22,0.0,0.0,0.0,0.0,0.0
276,1.192582338928454e-12,-1.0,-1.0,99.0,0.0,0.0,893345010286592.0,0.0,0.0,893345010286592.0,0.0,0.0,2.180022810146096e+22,0.0,0.0,0.0,0.0,0.0
277,1.1937589462147698e-12,-1.0,-1.0,98.0,0.0,0.0,893345010286592.0,0.0,0.0,893345010286592.0,0.0,0.0,2.180022810146096e+22,0.0,0.0,0.0,0.0,0.0
278,1.1949820697690035e-12,-1.0,-1.0,99.0,0.0,0.0,893345010286592.0,0.0,0.0,893345010286592.0,0.0,0.0,2.180022810146096e+22,0.0,0.0,0.0,0.0,0.0
279,2.829588846937072e-12,-1.0,-1.0,100.0,0.0,0.0,365449002876928.0,0.0,0.0,365449002876928.0,0.0,0.0,5.703906339436608e+21,0.0,0.0,0.0,0.0,0.0
280,2.833128917692543e-12,-1.0,-1.0,99.0,0.0,0.0,365449002876928.0,0.0,0.0,365449002876928.0,0.0,0.0,5.703906339436608e+21,0.0,0.0,0.0,0.0,0.0
